#,RAJ_decimal,DECJ_decimal,Gl,P0,BSURF
520,4.906,40.218,185.266,0.004218,663877911168.0
521,10.557,21.515,150.964,0.00347,265010774438.0
522,4.072,25.617,273.982,0.003641,1122162939086.0
523,4.781,35.429,108.121,0.00308,254349807550.0
524,4.247,66.259,73.389,0.005062,852200154425.0
525,6.75,72.338,249.92,0.002223,1515182824538.0
526,8.543,-23.73,262.046,0.003754,1203546588976.0
527,13.091,50.619,102.274,0.005671,311029527428.0
528,14.468,66.029,286.675,0.004378,1174169381827.0
529,5.232,-10.976,136.574,0.005726,1316185008533.0
530,6.395,71.406,212.998,0.005647,75269170367.0
531,4.463,1.699,203.176,0.0032,115751424548.0
532,5.522,-20.502,147.078,0.003994,1074365650071.0
533,3.094,-47.397,148.38,0.003224,680836647677.0
534,7.01,63.815,206.357,0.002429,1360433743180.0
535,0.953,-16.325,72.687,0.002454,600509772.0
536,12.365,32.577,209.003,0.005699,757237876834.0
537,0.536,70.152,256.243,0.003093,596217761656.0
538,12.158,-22.641,178.154,0.004015,1168607482774.0
539,7.909,-65.396,106.407,0.003973,821861821940.0
540,12.521,33.171,267.976,0.003349,856957381042.0
541,11.686,82.185,218.393,0.004749,1335549981522.0
542,7.895,-20.467,240.873,0.005318,493324592789.0
543,5.84,87.865,181.771,0.004043,826104235437.0
544,7.336,-56.3,194.193,0.004028,609172664408.0
545,1.569,4.89,84.23,0.005973,528891015296.0
546,7.963,60.26,244.619,0.003248,317720901883.0
547,0.058,-41.242,229.471,0.003353,1513404520440.0
548,9.024,10.211,198.839,0.004838,622665907622.0
549,12.179,-42.75,175.181,0.005317,784195598627.0
550,8.005,-71.596,246.253,0.005822,852183422569.0
551,5.984,35.262,72.632,0.002381,1482175957618.0
552,12.156,-30.816,203.755,0.00313,364202728098.0
553,4.659,75.044,223.444,0.004166,632962093933.0
554,5.537,27.684,91.531,0.002894,570925423358.0
555,8.849,-3.14,243.166,0.005282,973282103016.0
556,4.867,23.484,206.306,0.003397,659405700181.0
557,10.201,-1.47,263.635,0.002897,793037756762.0
558,14.277,25.926,229.024,0.004962,252829405045.0
559,7.022,4.722,267.951,0.005677,135670370991.0
560,12.436,-34.411,104.08,0.005999,1323126281005.0
561,2.353,-16.315,76.816,0.00439,876623604658.0
562,8.597,62.559,171.01,0.00202,421185142423.0
563,11.663,-62.623,251.211,0.005113,102202345002.0
564,5.625,54.952,284.567,0.003244,648924339913.0
565,0.394,-5.419,201.128,0.002592,846064830623.0
566,13.008,-37.503,236.197,0.002254,1314463030523.0
567,0.186,18.481,79.295,0.005834,327987638193.0
568,12.48,-68.469,183.515,0.002328,401854883063.0
569,8.98,70.425,133.128,0.005255,768622193607.0
570,10.524,-47.511,70.151,0.005914,1327080516250.0
571,5.883,88.445,68.686,0.005332,745269912586.0
572,9.73,-29.119,218.173,0.0028,977476830168.0
573,14.01,53.213,153.223,0.005034,1013466695704.0
574,8.337,46.734,90.748,0.002029,1067520988061.0
575,4.9,-20.005,200.23,0.005882,140747146260.0
576,1.982,68.419,230.166,0.00483,153092350710.0
577,9.49,89.135,210.243,0.005702,402373686932.0
578,4.885,-35.936,126.225,0.003886,304487244206.0
579,11.461,34.63,97.878,0.005128,1374029201404.0
580,2.457,-72.407,141.449,0.002746,782256128575.0
581,2.736,81.159,92.843,0.005398,1525100153557.0
582,4.454,2.038,281.834,0.002443,1188296884112.0
583,0.814,32.946,301.056,0.003558,1311410651486.0
584,7.864,-48.467,168.902,0.002883,1156869776475.0
585,12.551,71.163,282.512,0.005921,478717614265.0
586,11.54,31.543,125.745,0.005649,244800493252.0
587,9.451,23.584,298.147,0.004808,1453418742057.0
588,10.125,11.2,231.95,0.005797,476111829555.0
589,8.432,21.388,78.273,0.004194,965123361547.0
590,13.201,-66.996,270.473,0.002389,708667677721.0
591,4.372,-15.921,270.98,0.002847,907730631968.0
592,2.365,-49.954,199.994,0.002192,1424694373856.0
593,11.775,37.909,230.867,0.002197,448579676624.0
594,3.344,67.329,164.888,0.005337,1312924722966.0
595,11.195,-53.083,215.829,0.003955,732457615382.0
596,8.949,-64.543,84.507,0.003344,1460621214076.0
597,4.979,42.778,198.913,0.002993,1342659813579.0
598,10.784,-54.297,201.927,0.004442,1050482354347.0
599,11.246,40.624,139.152,0.005588,953346434665.0
600,5.551,82.893,178.807,0.005515,149316431573.0
601,9.8,31.81,139.514,0.004162,1066136997703.0
602,1.368,36.662,173.824,0.004823,689102665386.0
603,5.432,63.162,284.786,0.002454,401485820472.0
604,6.781,-25.588,254.752,0.005738,1440336442747.0
605,6.708,73.334,259.511,0.003561,1337336688221.0
606,3.234,-0.311,178.842,0.003754,219837995043.0
607,12.036,72.617,254.523,0.005606,1385300095971.0
608,3.109,30.741,250.928,0.005876,1231226653378.0
609,4.95,48.967,177.698,0.002591,1440148017821.0
610,2.494,37.468,188.971,0.002201,677617021393.0
611,3.335,-18.147,285.208,0.004053,1340464779672.0
612,13.422,74.308,207.228,0.005177,574297368982.0
613,0.545,23.041,190.021,0.004485,592368153384.0
614,5.732,77.601,227.521,0.002555,585039068701.0
615,9.067,3.581,146.162,0.004326,550617021597.0
616,8.237,19.58,212.871,0.003092,694657126775.0
617,3.188,23.345,115.963,0.004776,184419472975.0
618,12.069,66.189,280.248,0.004812,521215949673.0
619,13.199,66.106,253.05,0.003396,1474066748988.0
620,14.266,-31.903,73.903,0.00298,805011548555.0
621,5.319,-39.364,252.882,0.005851,1412971747856.0
622,11.162,59.173,238.467,0.003523,1086478890634.0
623,0.708,17.164,235.174,0.00558,760991380831.0
624,5.572,13.376,170.697,0.003875,1315137491259.0
625,11.305,49.23,246.635,0.005053,559420995210.0
626,10.977,-72.68,293.445,0.003596,1155478602053.0
627,14.217,77.2,108.96,0.004009,1460659894464.0
628,0.135,30.325,164.816,0.004811,606281390205.0
629,4.197,44.76,267.193,0.003847,1408204156533.0
630,9.706,-63.071,275.993,0.005276,1242420957390.0
631,10.658,64.634,206.091,0.005027,9247859503.0
632,3.063,36.569,150.652,0.002451,657175439474.0
633,13.515,28.104,127.886,0.003021,131098265311.0
634,6.711,62.271,236.435,0.005559,309967998246.0
635,11.323,-46.966,258.845,0.0044,689167770286.0
636,1.195,-66.885,213.289,0.005465,1139799755235.0
637,6.623,57.863,277.585,0.002497,968098368080.0
638,12.837,51.903,288.465,0.002476,260304042912.0
639,13.647,64.042,163.418,0.004142,438093462839.0
640,11.329,67.042,234.258,0.002201,219040820172.0
641,7.26,-37.336,196.66,0.005118,748307069454.0
642,7.069,-53.474,271.132,0.00438,581521551444.0
643,13.731,60.586,241.193,0.004088,194422222100.0
644,4.405,-27.464,219.454,0.00294,1384015631016.0
645,7.94,-7.51,181.69,0.004578,836484883382.0
646,13.453,21.411,114.129,0.00232,442550753682.0
647,2.919,1.073,248.525,0.002434,814196668818.0
648,6.834,53.792,90.68,0.002846,1195486627212.0
649,2.813,76.112,258.167,0.005574,1164617334264.0
650,10.631,39.13,230.834,0.005514,1502680373909.0
651,1.002,-11.227,175.746,0.003155,358127018711.0
652,8.834,75.677,283.306,0.005848,1512626088248.0
653,13.746,61.099,75.331,0.004908,698542672306.0
654,13.86,31.453,223.155,0.005367,1224811033415.0
655,9.201,-34.923,221.935,0.00314,944912578992.0
656,12.56,-12.167,132.846,0.003221,494209440443.0
657,5.609,71.761,276.548,0.004542,366208870318.0
658,8.636,-43.055,257.246,0.005972,674846366671.0
659,4.014,39.49,232.947,0.005565,248296708251.0
660,0.928,-21.445,106.117,0.005554,956284213597.0
661,10.377,-59.507,109.133,0.00377,262020986370.0
662,3.16,-52.03,128.91,0.004826,471921517898.0
663,13.556,56.894,293.14,0.003001,1448341413738.0
664,12.165,56.437,274.937,0.004738,837506995486.0
665,1.364,63.477,286.86,0.003229,544687153620.0
666,2.691,-47.604,110.301,0.003105,688894939100.0
667,12.719,63.574,287.163,0.002417,268852509239.0
668,8.056,-6.361,97.754,0.004157,15746043336.0
669,0.737,60.223,293.148,0.002167,561846906998.0
670,3.336,79.508,103.354,0.003961,382392002272.0
671,11.128,25.758,299.747,0.004202,1028514967772.0
672,0.452,6.059,203.023,0.003123,383256566264.0
673,10.305,-30.133,228.625,0.0034,918343984591.0
674,1.287,60.803,178.489,0.003401,889014659363.0
675,1.121,85.75,126.774,0.004978,1060745462589.0
676,12.368,-10.057,107.902,0.00431,343055236604.0
677,7.96,11.244,137.82,0.004554,52364159089.0
678,13.149,67.972,158.441,0.005296,182136486279.0
679,8.86,17.711,253.377,0.005517,1301166727779.0
680,5.0,35.267,173.424,0.00279,931614467105.0
681,0.1,-59.476,296.129,0.002976,439205151470.0
682,4.552,-3.985,165.434,0.005038,743785960603.0
683,6.837,-37.715,228.837,0.002552,1111853131979.0
684,3.368,35.553,134.22,0.002094,1358264644016.0
685,0.498,-1.496,145.768,0.003731,16518206534.0
686,11.93,-9.947,127.54,0.005409,1234980294910.0
687,4.505,62.326,130.07,0.003728,1242107350787.0
688,8.067,-61.661,294.617,0.003018,219005006738.0
689,11.45,61.26,135.713,0.003013,1060926664527.0
690,2.81,83.748,261.084,0.004182,224013209057.0
691,14.146,-43.239,286.339,0.003974,151720637291.0
692,11.435,-21.717,109.693,0.005493,628955828857.0
693,14.287,-21.975,199.244,0.003169,1223337698707.0
694,3.289,-56.751,253.445,0.003823,1184758825573.0
695,1.364,-60.095,229.571,0.002531,1346068780582.0
696,2.974,-12.138,152.441,0.004037,1148147550797.0
697,1.834,-65.792,190.317,0.002479,1547768559266.0
698,5.598,19.786,143.005,0.003518,1110364792063.0
699,5.505,-35.736,234.75,0.004114,405572855619.0
700,5.321,44.065,74.144,0.004732,695897445766.0
701,12.404,39.488,218.807,0.003965,120463704570.0
702,9.709,-26.32,108.224,0.003538,455215576261.0
703,10.6,12.178,297.858,0.002322,1354287232686.0
704,4.413,27.223,119.144,0.002168,28880799717.0
705,8.94,25.241,173.022,0.002623,195279875041.0
706,5.592,11.604,212.718,0.00388,201003503335.0
707,7.076,45.17,249.554,0.00221,1564734681074.0
708,6.401,-16.536,273.002,0.00323,102405686579.0
709,8.396,-9.514,125.631,0.002026,551791283356.0
710,0.631,-68.022,268.836,0.004105,223834950078.0
711,6.066,-42.366,218.236,0.00525,343583773259.0
712,9.135,51.508,98.26,0.005067,848833576920.0
713,2.347,-68.988,164.071,0.002073,559803147637.0
714,5.066,36.584,106.212,0.003248,1445479537763.0
715,9.113,53.814,250.607,0.005549,273716952019.0
716,2.907,59.464,213.671,0.003678,359176762542.0
717,4.799,61.069,223.016,0.00335,84732355369.0
718,7.004,-21.893,297.589,0.005279,899906036292.0
719,2.027,-35.572,69.814,0.005195,677509897179.0
720,11.7,-26.472,175.304,0.003689,534478636894.0
721,11.24,74.205,107.152,0.004636,1342690744081.0
722,10.587,-48.974,172.547,0.00443,579358661805.0
723,4.701,1.212,170.097,0.002393,1492788878110.0
724,7.214,30.458,228.04,0.002399,35601151719.0
725,0.315,65.562,68.657,0.004816,1549366971299.0
726,11.551,-27.788,197.415,0.004611,64736665763.0
727,12.955,-61.617,99.114,0.004609,204246567263.0
728,7.406,31.35,101.223,0.005939,1188009877574.0
729,13.754,-17.461,164.278,0.002048,758846768221.0
730,12.686,-42.069,74.498,0.005505,761669350340.0
731,3.313,-21.958,184.764,0.00531,626092107787.0
732,3.517,86.604,203.807,0.003516,1301652562690.0
733,12.367,-16.258,228.023,0.00404,1373128236124.0
734,3.671,-27.8,140.53,0.005139,449404696617.0
735,3.69,2.643,228.435,0.00388,1421688904045.0
736,2.404,-53.502,184.743,0.002042,118393776964.0
737,3.748,-0.339,122.764,0.004842,1100591248217.0
738,3.879,77.531,147.628,0.003757,1192860403346.0
739,3.024,17.525,196.058,0.003806,203466246358.0
740,3.996,4.04,76.596,0.003824,817402680859.0
741,5.013,3.038,70.529,0.00443,1037282872820.0
742,1.425,-20.964,217.305,0.002902,1430939317316.0
743,0.75,56.893,250.531,0.004039,1286738229289.0
744,3.228,85.033,95.257,0.003447,1450988207404.0
745,6.952,60.414,241.484,0.005579,1166751873222.0
746,2.014,62.061,207.952,0.00206,1238757563445.0
747,13.57,5.01,124.547,0.005274,204843837143.0
748,14.054,27.379,83.472,0.005378,1272035666704.0
749,4.866,55.351,72.135,0.005926,226389268206.0
750,7.901,-0.618,210.714,0.004206,1104327547766.0
751,0.373,29.358,174.104,0.005101,1155318746305.0
752,13.475,41.274,198.15,0.002758,1548095294366.0
753,4.484,-26.186,124.257,0.003481,1315173226543.0
754,4.282,-36.54,130.882,0.004274,1186559092150.0
755,12.818,-48.355,153.119,0.003434,37140689731.0
756,13.171,36.561,243.823,0.005828,581972176182.0
757,1.961,-59.068,181.443,0.002376,1353313445059.0
758,11.134,13.417,143.298,0.005476,1146607173706.0
759,5.107,-3.336,175.485,0.004223,158506350516.0
760,0.182,-30.608,200.215,0.002931,494690430177.0
761,4.508,55.577,218.444,0.00289,433573788014.0
762,12.291,8.62,240.586,0.005534,1559724152380.0
763,1.712,31.141,204.608,0.003255,1277700071254.0
764,3.788,28.34,229.14,0.002089,186610022391.0
765,2.741,16.552,247.857,0.002514,1175199881663.0
766,10.941,58.827,159.462,0.005623,674030397921.0
767,11.637,59.696,145.508,0.003721,456465824178.0
768,13.714,-20.533,137.41,0.005794,209523359838.0
769,9.918,44.0,121.798,0.002071,1297970214778.0
770,9.286,72.171,114.937,0.00551,1124509807909.0
771,6.921,-15.52,231.137,0.005556,1157384436213.0
772,10.01,-33.494,138.37,0.004084,24691915272.0
773,7.696,-64.569,134.159,0.004553,456165033718.0
774,6.665,42.507,112.065,0.005344,1369627386656.0
775,3.171,22.402,130.378,0.002405,512208317367.0
776,10.044,-34.484,230.1,0.003809,1228959881632.0
777,12.438,70.669,68.641,0.005967,124370426448.0
778,8.12,37.584,270.771,0.005861,530746102701.0
779,10.186,61.96,224.734,0.003869,538151528460.0
780,4.41,-24.857,137.225,0.002241,862741238724.0
781,14.18,55.984,220.892,0.00212,1493969740722.0
782,9.338,38.343,156.274,0.00536,261929051075.0
783,4.453,-26.101,72.334,0.004833,345518740671.0
784,14.35,13.804,189.556,0.003846,713733330841.0
785,9.692,18.736,157.467,0.00245,1465582655750.0
786,11.472,60.34,187.234,0.004712,859776785179.0
787,13.205,70.991,156.515,0.003921,432450787418.0
788,7.356,-17.416,124.388,0.004414,539773242630.0
789,10.524,84.316,241.354,0.003994,290106989272.0
790,7.95,77.502,236.066,0.003742,974709181576.0
791,3.652,2.775,216.133,0.004641,558946415089.0
792,9.605,5.545,164.758,0.002816,1175269229015.0
793,11.386,28.224,179.262,0.00454,652050987265.0
794,8.068,33.346,145.014,0.003988,1407600948572.0
795,7.533,12.502,152.535,0.005107,531484978817.0
796,2.863,-14.371,102.255,0.002648,824815162121.0
797,7.501,-2.243,165.285,0.005009,1175006612316.0
798,5.227,75.093,296.762,0.00427,37333840819.0
799,9.185,-9.942,222.172,0.002784,1212671690270.0
800,0.706,53.356,103.002,0.005063,1018963779475.0
801,8.171,-50.504,75.657,0.003327,488718050210.0
802,0.792,26.33,154.62,0.002528,235069697101.0
803,10.461,-24.212,161.679,0.004261,1123696225420.0
804,6.722,44.707,156.492,0.002561,107090858457.0
805,7.218,44.875,93.645,0.004591,1180464678530.0
806,13.902,-5.999,172.726,0.005089,657766039092.0
807,6.455,12.816,279.784,0.004049,862393450244.0
808,13.411,2.746,80.934,0.003383,1435351917034.0
809,1.632,-21.776,95.089,0.003056,1382684144760.0
810,11.865,-3.259,300.035,0.003793,1215870373573.0
811,8.158,34.796,275.712,0.005756,1428447364831.0
812,4.543,78.868,135.595,0.005253,1278359413817.0
813,10.955,32.074,124.129,0.003427,676999983941.0
814,12.841,-60.732,233.559,0.004572,903161474404.0
815,8.254,-27.365,231.508,0.005297,331584295313.0
816,7.946,-35.449,135.147,0.004132,1446950069682.0
817,4.5,-31.076,85.236,0.005813,223029156293.0
818,5.719,-27.878,111.238,0.003528,1211276707134.0
819,12.607,-51.519,208.331,0.005585,1413719479649.0
820,6.106,40.947,223.17,0.0044,641635678973.0
821,7.854,34.69,152.135,0.004335,833768679824.0
822,0.071,-54.263,253.604,0.003153,42583889928.0
823,9.598,-27.405,77.416,0.00413,932706481515.0
824,6.994,9.828,221.091,0.004748,118304477704.0
825,12.862,-29.87,70.979,0.005246,1007227580655.0
826,8.016,72.19,129.955,0.005455,1490530081144.0
827,13.57,16.906,84.619,0.005144,64421106852.0
828,2.928,25.102,182.982,0.005756,1568098108923.0
829,10.093,49.985,225.606,0.005172,1478697324042.0
830,12.581,8.502,138.042,0.004189,1564332231309.0
831,13.289,32.389,74.958,0.005622,1485515056886.0
832,0.084,8.46,140.877,0.004011,438484402287.0
833,10.962,85.109,98.482,0.005622,243096966432.0
834,7.488,64.847,69.479,0.004409,678871949089.0
835,1.156,-16.459,128.17,0.00549,150280161667.0
836,11.006,53.547,281.564,0.005149,845046802692.0
837,2.955,-10.512,212.797,0.003783,1346941306247.0
838,9.555,-67.092,173.13,0.002768,1310631032959.0
839,6.359,67.607,129.044,0.005933,548690244456.0
840,13.578,-46.909,272.513,0.002335,355768690317.0
841,0.317,-6.334,167.833,0.00504,420392074413.0
842,12.723,75.865,202.184,0.002962,96422951348.0
843,6.157,26.488,150.699,0.002356,1379126432922.0
844,0.715,-46.812,217.972,0.00251,176240203359.0
845,7.674,24.974,131.851,0.003215,1186934791652.0
846,9.215,61.231,83.956,0.004727,664018846005.0
847,13.345,46.913,261.472,0.004203,1228148641899.0
848,3.999,39.476,161.461,0.005011,304412029001.0
849,13.591,-57.053,100.951,0.005853,1210950071002.0
850,1.982,44.843,103.601,0.003928,839591937047.0
851,8.434,45.724,176.261,0.003067,69427528892.0
852,6.257,-24.486,301.341,0.003839,548020274147.0
853,4.703,-70.195,299.293,0.005384,216833131077.0
854,1.292,-35.158,144.066,0.00501,996529589478.0
855,4.157,89.911,127.991,0.002509,1170467249261.0
856,7.159,-16.406,182.957,0.003135,1502419354457.0
857,1.115,-19.111,170.401,0.003921,422670517771.0
858,4.453,2.573,107.87,0.004295,315656282895.0
859,8.014,4.323,263.003,0.003178,618837569691.0
860,2.958,2.495,221.354,0.004308,374526082489.0
861,14.467,80.877,247.205,0.00434,583560681840.0
862,9.419,-7.197,242.23,0.004462,1112963021474.0
863,8.51,85.81,282.011,0.005279,1049032265834.0
864,2.39,-18.733,197.398,0.003687,1025589557061.0
865,1.526,-11.546,78.956,0.003818,1186780591754.0
866,8.213,82.753,147.298,0.005468,225638007562.0
867,12.058,79.051,290.072,0.004251,81430331961.0
868,3.094,49.809,68.157,0.002935,47893480186.0
869,3.956,45.545,237.38,0.002155,484062500790.0
870,9.683,-49.64,169.743,0.003727,726720031595.0
871,4.412,-56.152,223.193,0.005156,92978975081.0
872,12.518,-63.115,229.306,0.002674,907290832280.0
873,1.346,-19.067,297.5,0.005789,1158906305932.0
874,8.757,-18.185,87.348,0.002086,1308456279578.0
875,10.778,47.207,200.04,0.005124,883728680743.0
876,8.109,5.289,282.43,0.004451,581423758926.0
877,7.415,-34.719,230.273,0.00228,1493575269840.0
878,11.363,12.349,213.268,0.003936,891752637732.0
879,6.564,3.641,109.102,0.004065,382347517307.0
880,6.064,73.98,165.21,0.003802,1118626695183.0
881,9.474,-66.125,240.959,0.002036,223394883539.0
882,0.442,2.338,115.513,0.005467,125877370724.0
883,4.464,15.732,304.412,0.004917,503117082518.0
884,5.008,-2.068,71.292,0.002394,496072952800.0
885,13.679,25.973,184.508,0.002479,988609257791.0
886,10.501,-33.773,143.991,0.002861,1098201763825.0
887,3.805,65.033,193.254,0.003703,342657243724.0
888,0.48,59.729,279.285,0.003541,1045771596458.0
889,12.805,-10.307,118.465,0.004006,545219168445.0
890,5.178,-52.384,155.169,0.002542,185937061685.0
891,11.808,-52.918,195.843,0.002667,1438058920820.0
892,14.098,82.822,137.848,0.004922,422399105230.0
893,11.455,19.0,286.309,0.00598,946579443124.0
894,14.44,-55.708,290.496,0.005213,1425455559518.0
895,0.748,22.905,189.768,0.002676,588000218636.0
896,0.349,21.323,143.195,0.003581,607975700155.0
